topic,source,author,title,description,content,published_at,url
freight rates,Yahoo Entertainment,"Kate Linthicum, Patrick J. McDonnell","Bluff or existential threat? As Trump vows tariffs on all imports from Canada, Mexico and China, leaders wonder if he's serious","President-elect Donald Trump vowed to enact hefty new tariffs on Mexico, Canada and China as soon as he takes office as part of a crackdown on illegal...","Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
B… [+10346 chars]",2024-11-26T23:51:40Z,https://www.yahoo.com/news/bluff-existential-threat-trump-vows-235140763.html
freight rates,gcaptain.com,Mike Schuler,Shipping Magnate Pivots Her $6 Billion Fortune Towards Equities,"The family office for Maria Angelicoussis, Greece’s richest shipping magnate, is boosting publicly traded investments after notching up huge gains in private market bets, according to people with knowledge of the matter.","By Ben Stupples (Bloomberg) —
The family office for Maria Angelicoussis, Greeces richest shipping magnate, is boosting publicly traded investments after notching up huge gains in private market bets… [+2775 chars]",2024-11-29T15:54:17Z,https://gcaptain.com/shipping-magnate-pivots-her-6-billion-fortune-towards-equities/
freight rates,Overdriveonline.com,Alex Lockie,"Transparency enforcement 'bad for shippers, brokers and carriers': DAT's Ken Adamo","In theory, broker transparency could give away the game for freight middlemen and incentivize small trucking companies and shippers to work together. But DAT's Ken Adamo plans to weigh in against the FMCSA's rule.","When DAT Chief of Analytics Ken Adamo told a roundtable meeting of big shippers about the issue of broker transparency, or the Federal Motor Carrier Safety Administration's recently announced plans t… [+9752 chars]",2024-12-20T18:39:02Z,https://www.overdriveonline.com/business/article/15710807/transparency-would-be-bad-for-carriers-dats-ken-adamo
freight rates,Investing.com,Investing.com,US stocks climb as Treasury yields ease after key Fed inflation measure cools,US stocks climb as Treasury yields ease after key Fed inflation measure cools,"Investing.com-- US stocks rallied Friday, underpinned by falling Treasury yields as cooler-than-expected inflation data eased concern that the Federal Reserve could turn even more hawkish next year.… [+2637 chars]",2024-12-20T18:23:37Z,https://www.investing.com/news/stock-market-news/us-stocks-pare-losses-after-pce-data-government-shutdown-still-weighs-3783589
freight rates,Europa.eu,European Central Bank,Christine Lagarde: Monetary policy in the euro area,The European Central Bank (ECB) is the central bank of the European Union countries which have adopted the euro. Our main task is to maintain price stability in the euro area and so preserve the purchasing power of the single currency.,"Speech by Christine Lagarde, President of the ECB, at the Bank of Lithuanias Annual Economics Conference on Pillars of Resilience Amid Global Geopolitical Shifts, on the occasion of the 10th annivers… [+16107 chars]",2024-12-16T08:15:00Z,https://www.ecb.europa.eu/press/key/date/2024/html/ecb.sp241216~7caa8c7202.en.html
freight rates,CMSWire,pr@cmswire.com (Scott Clark),The CMO's Roadmap to Marketing Technology Success,"How CMOs can strategically leverage the right technology to encourage and drive marketing innovation and achieve their business objectives.
Continue reading...","The Gist
<ul><li>Strategic tech selection is key.CMOs must prioritize tools that drive innovation, efficiency, and measurable outcomes.</li><li>Future-proof MarTech stacks matter.Scalable, adaptable… [+14618 chars]",2024-12-20T11:00:08Z,https://www.cmswire.com/digital-marketing/the-cmos-roadmap-to-marketing-technology-success/
freight rates,Livemint,Subhash Narayan,"Highway toll revenue growth slows, may fall short of FY25 target","India's highway toll collection may miss  ₹70,000 crore target for FY25. But it's expected to pick up from next year onwards as more toll roads get commissioned.","India's highway toll collection growth is slowing and may fall short of the projected 70,000 crore in the current financial year, according to two persons aware of the development, mirroring the slow… [+5060 chars]",2024-12-07T00:00:00Z,https://www.livemint.com/industry/national-highway-toll-collection-wholesale-price-construction-mining-manufacture-bharatmala-fastag-11733479426654.html
freight rates,Investing.com,Reuters,"Most Japan firms expect Trump presidency to harm business environment, Reuters survey shows","Most Japan firms expect Trump presidency to harm business environment, Reuters survey shows","By Kiyoshi Takenaka
TOKYO (Reuters) - Nearly three-quarters of Japanese companies expect Donald Trump's next term as U.S. president to have a negative impact on their business environment, citing pl… [+3093 chars]",2024-12-11T23:05:42Z,https://www.investing.com/news/economy-news/most-japan-firms-expect-trump-presidency-to-harm-business-environment-reuters-survey-shows-3767709
freight rates,CNBC,,The shipping industry is wrestling with one of its largest challenges,"The shipping industry is contending with a shortage of seafarers, and it's fueling a troubling mix of fake resumes, accidents at sea, and higher freight rates.","Containers near a berthed cargo vessel at a terminal in the southeastern port city of Busan on Nov. 24, 2024.
The shipping industry is contending with a worldwide shortage of seafarers, and it's fue… [+6122 chars]",2024-11-26T23:30:07Z,https://www.cnbc.com/2024/11/27/the-shipping-industry-is-wrestling-with-one-of-its-largest-challenges.html
freight rates,Overdriveonline.com,Long Haul Paul,Broker 'confessions' novel aims at seedy underbelly of digital freight culture,"The new work of fiction is authored by a former broker, and here reviewed by Long Haul Paul. The novel aims to chronicle the underbelly of digital freight culture..","Author Cameron B. Ritter's new novel is out as of early November.
Talk about your broker transparency! If half of Cameron B. Ritters new novel, Confessions of a Freight Broker, has its basis in fact… [+9475 chars]",2024-11-27T07:31:46Z,https://www.overdriveonline.com/overdrive-extra/article/15709245/confessions-of-a-freight-broker-sends-up-seedy-middlemen
freight rates,Investing.com,Investing.com,TORM A/S stock plunges to 52-week low at $18.71,TORM A/S stock plunges to 52-week low at $18.71,"In a challenging year for TORM A/S, the shipping company's stock has tumbled to a 52-week low, reaching a price level of $18.71. This downturn reflects a significant 1-year change, with the stock val… [+1915 chars]",2024-12-16T14:42:56Z,https://www.investing.com/news/company-news/torm-as-stock-plunges-to-52week-low-at-1871-93CH-3774696
freight rates,GlobeNewswire,"TA Services, Inc.",TA Recognized with 2024 Food Logistics and Supply & Demand Chain Executive Top Software and Technology Solutions Award,Honoring TA’s ongoing commitment to innovation and customer-focused supply chain solutions Honoring TA’s ongoing commitment to innovation and customer-focused supply chain solutions,"MANSFIELD, Texas, Dec. 09, 2024 (GLOBE NEWSWIRE) -- TA, a leading North American third-party logistics provider (3PL), announces its recognition as a winner of the 2024 Food Logistics and Supply &amp… [+4559 chars]",2024-12-09T16:30:00Z,https://www.globenewswire.com/news-release/2024/12/09/2993941/0/en/TA-Recognized-with-2024-Food-Logistics-and-Supply-Demand-Chain-Executive-Top-Software-and-Technology-Solutions-Award.html
freight rates,Overdriveonline.com,Overdrive Staff,"Mountain ELD, XELD revoked by FMCSA",The Mountain ELD and XELD are the two latest ELDs to be removed from the list of certified devices by FMCSA. Also: Trucking conditions saw positive turn in October; more trucking news.,"Trucking news and briefs for Wednesday, Dec. 18, 2024:
Another two ELDs removed from Registered Devices list
The Mountain ELD from the Alaska Safety Inc. provider and the XELD are the two latest de… [+4951 chars]",2024-12-19T09:07:14Z,https://www.overdriveonline.com/regulations/article/15710831/mountain-eld-xeld-revoked-by-fmcsa
freight rates,Economictimes.com,,India's economic slowdown: How to keep it at 7-8%,"India's recent economic slowdown has prompted a reassessment of growth strategies. Sluggish private consumption and investment, alongside global challenges, necessitate a shift.  While public investment spurred initial recovery, the focus must now turn to pri…",Slowdown in growth in Q2 FY25 wasn't quite predicted by GoI or economists. It has forced everyone to look closely at the growth scenario at a time when 6-7% seemed a given. Even in challenging global… [+4035 chars],2024-12-09T17:34:34Z,https://m.economictimes.com/opinion/et-commentary/indias-economic-slowdown-how-to-keep-it-at-7-8/articleshow/116147818.cms
freight rates,Overdriveonline.com,Gary Buchs,Post-election optimism yields opportunity: A new start for your trucking business,A big shfit in mood post-election delivers opportunity for a reset. Yet don't let knee-jerk reaction overtake the necessity of careful planning.,"Like a shock from a defibrillator applied to the chest of an accident victim on the morning of November 6, the stock market and investor optimism jerked and seemed to wake up, with the S&amp;P hittin… [+7094 chars]",2024-12-03T18:17:12Z,https://www.overdriveonline.com/overdrive-extra/article/15709543/notes-on-a-new-start-for-your-trucking-business
freight rates,ABC News,"ZIMO ZHONG Associated Press, MATT OTT Associated Press",Stock market today: US markets poised to open lower as potential government shutdown looms,Wall Street was poised to open with significant losses on Friday as the possibility of government shutdown right before Christmas came closer to reality after the House resoundingly rejected President-elect Donald Trump’s new plan to fund operations an...,Wall Street was poised to open with significant losses on Friday as the possibility of government shutdown right before Christmas came closer to reality after the House resoundingly rejected Presiden… [+3056 chars],2024-12-20T13:10:27Z,https://abcnews.go.com/US/wireStory/stock-market-today-us-markets-poised-open-lower-116973913
freight rates,Investing.com,Investing.com,"Heartland Express, Inc. Announces Participation in Upcoming Conference","Heartland Express, Inc. Announces Participation in Upcoming Conference","NORTH LIBERTY, Iowa, Nov. 25, 2024 (GLOBE NEWSWIRE) -- Heartland Express , Inc. (Nasdaq: NASDAQ:HTLD) announced that Chris Strain, Chief Financial Officer, will participate at the 2024 UBS Global Ind… [+2368 chars]",2024-11-25T22:48:41Z,https://www.investing.com/news/press-releases/heartland-express-inc-announces-participation-in-upcoming-conference-93CH-3740986
freight rates,Investing.com,Investing.com,FedEx Reports Second Quarter Diluted EPS of $3.03 and Adjusted Diluted EPS of $4.05,FedEx Reports Second Quarter Diluted EPS of $3.03 and Adjusted Diluted EPS of $4.05,"$1 Billion Share Repurchases Completed During QuarterFull-Year Fiscal 2025 Earnings Outlook RevisedFedEx Completes FedEx Freight Assessment, Will Pursue Full Separation and Create a New Publicly Trad… [+23245 chars]",2024-12-19T21:16:09Z,https://www.investing.com/news/press-releases/fedex-reports-second-quarter-diluted-eps-of-303-and-adjusted-diluted-eps-of-405-93CH-3783186
